,id,sentiment,extractText
230,7589,1,"EMAILING: IMG00265-20101016-2233[1][1] 2.JPG «IMG00265-20101016-2233[1][1] (2).jpg>> One of my favorite photos
from the Magical Marigold Weekend. Happy Birthday, Genie, a day
early. Thank you for two magical weekends."
231,7591,1,"HAPPY BIRTHDAY MY DEAR So glad you were born!
Kiss your mom for me - she did us right bringing you into the world.
XO
Cdm"
232,7592,1,"HAPPY, HAPPY! MS --
Happy Birthday -- hope you have a chance to relax tonight and celebrate!
Here's to a great year ahead --
All the best,
Lana (and the whole Speed/Valmoro family)"
233,7597,1,"HAPPY BDAY Just now returning from Bogota - v good trip. Toasted you from the Miami airport!
The totally very best to you,
Maria"
234,7599,1," Hillary,
Happy Birthday.
I hope you're getting some rest, though, I'm not placing any bets on it.
Thank you for all you are doing for all of us.
Neera"
235,7613,1,"UPDATE ON NORTH PARK MEETING WITH PRESIDENT PREVAL AND REQUEST FOR CALL ON TUESDAY - 2 NOV - 7AM Tuesday - 2 Nov - 7am
Nice — lawyer for the Korean investors"
236,7656,2,"BAD NEWS H <hrod17@clintonemail.com>
Monday, April 26, 2010 8:18 PM
'abedinh@state.gov'; 'JilotyLC@state.gov'; 'Russorv@state.gov'
Re: Bad news
PIs send a letter and add her to call list. I called yesterday and spoke w her son-in-law."
237,7659,1,NICE PICTURE! Just saw the WaPo article w your photo and wondered whether that was on your list?
238,7847,1,"TODAY I won't be there for some of your meetings today;however, wanted you to know that Norwegians agreed to match our
contribution to facilitate high crime cases and forensics work in DRC. They have been consistently excellent partners and
are very happy about your announcement to do a national plan on 1325, where they have also led. At NATO yesterday, I
learned about their recently adopted action plan on 1325, which the Dep SG said will have application in Afgh.
For the OECD meeting today, know that their leadership has been very supportive of our efforts to get OECD to collect
better data on women and economy as this is important to accelerating economic growth by addressing existing
barriers to women's economic participation.
I had very good mtgs at EU on potential development partnerships and sharing of successful models for gender
mainstreaming. Many greetings extended to you from all your friends.
Heading to Ukraine in the snow!"
239,7939,1,"UPDATE Hi. Sorry I haven't had a chance to see you, but I did want you to hear directly from me that it was a great result in
Cancun. Way beyond any expectations. Many challenges ahead, but a very good day for us and a great day for Mexico.
Have a very happy holiday if I don't see you before. Best, Todd"
240,82,2,"CONDOLENCES Hillary,
I just want to offer my personal condolences over the loss of four fine foreign service officers. The Ambassador
was a perfect role model of the kind of person we need representing us around the world, and the others had so
much to give -- and already had given so much.
I know it has been a hard week for you, and I wanted simply to express my sympathy and tell you I was
thinking of you.
Bob Gates
U.S. Department of State
Case No. F-2015-04841
Doc No. C05739655
Date: 05/13/2015
STATE DEPT. - PRODUCED TO HOUSE SELECT BENGHAZI COMM.
SUBJECT TO AGREEMENT ON SENSITIVE INFORMATION & REDACTIONS. NO FOIA WAIVER. STATE-SCB0045336"
241,946,2,"THE IMPORTANT INFORMATION YOU REQUESTED -- VERY SERIOUS DANGERS FACING ECUMENCIAL PATRIARCH BARTHOLOMEW Bartholomew
Marshall, Capricia P; Verveer, Melanne S
RELEASE IN PART
B6"
242,99,3,HOLDER He can speak at 7pm. He said that it does not have to be secure. Ops will connect to your residence.
